pc_code,pc_description,unit,country_code,quantity,value,pc_type,country_name
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,13421,NA,13.376809,Manifacutred_goods,U_K
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,14389,NA,9.22954,Manifacutred_goods,Switzerland
M7,Machine_Tools,Na,3291,NA,0.006085,Manifacutred_goods,Nigeria
M7,Machine_Tools,Na,5423,NA,91.709303,Manifacutred_goods,U_S_A
M7,Machine_Tools,Na,10077,NA,431.69727,Manifacutred_goods,China_P_Rp
M7,Machine_Tools,Na,10179,NA,4.172474,Manifacutred_goods,Hong_Kong
M7,Machine_Tools,Na,10187,NA,3.241063,Manifacutred_goods,Indonesia
M7,Machine_Tools,Na,10189,NA,7.30E-05,Manifacutred_goods,Iran
M7,Machine_Tools,Na,10205,NA,342.718316,Manifacutred_goods,Japan
M7,Machine_Tools,Na,10217,NA,91.654073,Manifacutred_goods,Korea_Rp
M7,Machine_Tools,Na,10245,NA,7.462404,Manifacutred_goods,Malaysia
M7,Machine_Tools,Na,10437,NA,0.984041,Manifacutred_goods,Vietnam_Soc_Rep
M7,Machine_Tools,Na,11301,NA,0.01332,Manifacutred_goods,Oman
M7,Machine_Tools,Na,11351,NA,0.036568,Manifacutred_goods,Saudi_Arab
M7,Machine_Tools,Na,11419,NA,0.765705,Manifacutred_goods,U_Arab_Emts
M7,Machine_Tools,Na,13147,NA,286.030459,Manifacutred_goods,Germany
M7,Machine_Tools,Na,13421,NA,26.577121,Manifacutred_goods,U_K
M7,Machine_Tools,Na,14389,NA,55.741077,Manifacutred_goods,Switzerland
M8,Medical_And_Scientific_Instrum,Na,3291,NA,0.002652,Manifacutred_goods,Nigeria
M8,Medical_And_Scientific_Instrum,Na,5423,NA,738.624105,Manifacutred_goods,U_S_A
M8,Medical_And_Scientific_Instrum,Na,10077,NA,342.622498,Manifacutred_goods,China_P_Rp
M8,Medical_And_Scientific_Instrum,Na,10179,NA,26.417563,Manifacutred_goods,Hong_Kong
M8,Medical_And_Scientific_Instrum,Na,10187,NA,6.031676,Manifacutred_goods,Indonesia
M8,Medical_And_Scientific_Instrum,Na,10189,NA,0.042595,Manifacutred_goods,Iran
M8,Medical_And_Scientific_Instrum,Na,10205,NA,322.745873,Manifacutred_goods,Japan
M8,Medical_And_Scientific_Instrum,Na,10217,NA,126.70038,Manifacutred_goods,Korea_Rp
M8,Medical_And_Scientific_Instrum,Na,10245,NA,30.950306,Manifacutred_goods,Malaysia
M8,Medical_And_Scientific_Instrum,Na,10437,NA,13.677849,Manifacutred_goods,Vietnam_Soc_Rep
M8,Medical_And_Scientific_Instrum,Na,11301,NA,0.014991,Manifacutred_goods,Oman
M8,Medical_And_Scientific_Instrum,Na,11351,NA,0.037521,Manifacutred_goods,Saudi_Arab
M8,Medical_And_Scientific_Instrum,Na,11419,NA,15.428804,Manifacutred_goods,U_Arab_Emts
M8,Medical_And_Scientific_Instrum,Na,13147,NA,501.378824,Manifacutred_goods,Germany
M8,Medical_And_Scientific_Instrum,Na,13421,NA,122.503003,Manifacutred_goods,U_K
M8,Medical_And_Scientific_Instrum,Na,14389,NA,141.422441,Manifacutred_goods,Switzerland
M9,Office_Equipments,Na,5423,NA,2.224482,Manifacutred_goods,U_S_A
M9,Office_Equipments,Na,10077,NA,83.66432,Manifacutred_goods,China_P_Rp
M9,Office_Equipments,Na,10179,NA,0.737956,Manifacutred_goods,Hong_Kong
M9,Office_Equipments,Na,10187,NA,0.048222,Manifacutred_goods,Indonesia
M9,Office_Equipments,Na,10205,NA,4.876318,Manifacutred_goods,Japan
M9,Office_Equipments,Na,10217,NA,24.393722,Manifacutred_goods,Korea_Rp
M9,Office_Equipments,Na,10245,NA,0.01085,Manifacutred_goods,Malaysia
M9,Office_Equipments,Na,11419,NA,0.017283,Manifacutred_goods,U_Arab_Emts
M9,Office_Equipments,Na,13147,NA,2.463438,Manifacutred_goods,Germany
M9,Office_Equipments,Na,13421,NA,0.430961,Manifacutred_goods,U_K
M9,Office_Equipments,Na,14389,NA,0.002823,Manifacutred_goods,Switzerland
N1,"Ac,_Refrigeration_Machnry_Etc",Na,5423,NA,1290.149473,Manifacutred_goods,U_S_A
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10077,NA,1045.785326,Manifacutred_goods,China_P_Rp
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10179,NA,4.919404,Manifacutred_goods,Hong_Kong
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10187,NA,29.959268,Manifacutred_goods,Indonesia
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10189,NA,0.031178,Manifacutred_goods,Iran
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10205,NA,166.229923,Manifacutred_goods,Japan
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10217,NA,161.515073,Manifacutred_goods,Korea_Rp
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10245,NA,56.551947,Manifacutred_goods,Malaysia
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10437,NA,14.979416,Manifacutred_goods,Vietnam_Soc_Rep
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11301,NA,0.009118,Manifacutred_goods,Oman
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11351,NA,0.344782,Manifacutred_goods,Saudi_Arab
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11419,NA,4.283562,Manifacutred_goods,U_Arab_Emts
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13147,NA,306.447296,Manifacutred_goods,Germany
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13421,NA,42.506995,Manifacutred_goods,U_K
N1,"Ac,_Refrigeration_Machnry_Etc",Na,14389,NA,14.717439,Manifacutred_goods,Switzerland
N2,Bicycle_And_Parts,Na,5423,NA,3.378523,Manifacutred_goods,U_S_A
N2,Bicycle_And_Parts,Na,10077,NA,139.803107,Manifacutred_goods,China_P_Rp
N2,Bicycle_And_Parts,Na,10179,NA,0.08604,Manifacutred_goods,Hong_Kong
N2,Bicycle_And_Parts,Na,10187,NA,0.705725,Manifacutred_goods,Indonesia
N2,Bicycle_And_Parts,Na,10205,NA,1.453507,Manifacutred_goods,Japan
N2,Bicycle_And_Parts,Na,10217,NA,0.343215,Manifacutred_goods,Korea_Rp
N2,Bicycle_And_Parts,Na,10245,NA,12.028688,Manifacutred_goods,Malaysia
N2,Bicycle_And_Parts,Na,10437,NA,0.510388,Manifacutred_goods,Vietnam_Soc_Rep
N2,Bicycle_And_Parts,Na,11419,NA,0.053972,Manifacutred_goods,U_Arab_Emts
N2,Bicycle_And_Parts,Na,13147,NA,1.269195,Manifacutred_goods,Germany
N2,Bicycle_And_Parts,Na,13421,NA,0.453543,Manifacutred_goods,U_K
N2,Bicycle_And_Parts,Na,14389,NA,0.037977,Manifacutred_goods,Switzerland
N3,"Cranes,_Lifts_And_Winches",Na,5423,NA,74.292446,Manifacutred_goods,U_S_A
N3,"Cranes,_Lifts_And_Winches",Na,10077,NA,410.295689,Manifacutred_goods,China_P_Rp
N3,"Cranes,_Lifts_And_Winches",Na,10179,NA,0.428481,Manifacutred_goods,Hong_Kong
N3,"Cranes,_Lifts_And_Winches",Na,10187,NA,0.059275,Manifacutred_goods,Indonesia
N3,"Cranes,_Lifts_And_Winches",Na,10189,NA,0.005622,Manifacutred_goods,Iran
N3,"Cranes,_Lifts_And_Winches",Na,10205,NA,40.635734,Manifacutred_goods,Japan
N3,"Cranes,_Lifts_And_Winches",Na,10217,NA,37.699521,Manifacutred_goods,Korea_Rp
N3,"Cranes,_Lifts_And_Winches",Na,10245,NA,7.83604,Manifacutred_goods,Malaysia
N3,"Cranes,_Lifts_And_Winches",Na,10437,NA,2.061797,Manifacutred_goods,Vietnam_Soc_Rep
N3,"Cranes,_Lifts_And_Winches",Na,11301,NA,0.141154,Manifacutred_goods,Oman
N3,"Cranes,_Lifts_And_Winches",Na,11351,NA,0.001214,Manifacutred_goods,Saudi_Arab
N3,"Cranes,_Lifts_And_Winches",Na,11419,NA,1.649003,Manifacutred_goods,U_Arab_Emts
N3,"Cranes,_Lifts_And_Winches",Na,13147,NA,268.706363,Manifacutred_goods,Germany
N3,"Cranes,_Lifts_And_Winches",Na,13421,NA,14.618946,Manifacutred_goods,U_K
N3,"Cranes,_Lifts_And_Winches",Na,14389,NA,14.360289,Manifacutred_goods,Switzerland
N4,Electric_Machinery_And_Equipme,Na,3291,NA,0.026164,Manifacutred_goods,Nigeria
N4,Electric_Machinery_And_Equipme,Na,5423,NA,909.288512,Manifacutred_goods,U_S_A
N4,Electric_Machinery_And_Equipme,Na,10077,NA,2170.225963,Manifacutred_goods,China_P_Rp
N4,Electric_Machinery_And_Equipme,Na,10179,NA,40.727562,Manifacutred_goods,Hong_Kong
N4,Electric_Machinery_And_Equipme,Na,10187,NA,41.992246,Manifacutred_goods,Indonesia
N4,Electric_Machinery_And_Equipme,Na,10189,NA,1.19542,Manifacutred_goods,Iran
N4,Electric_Machinery_And_Equipme,Na,10205,NA,343.916911,Manifacutred_goods,Japan
N4,Electric_Machinery_And_Equipme,Na,10217,NA,404.26624,Manifacutred_goods,Korea_Rp
N4,Electric_Machinery_And_Equipme,Na,10245,NA,19.8151,Manifacutred_goods,Malaysia
N4,Electric_Machinery_And_Equipme,Na,10437,NA,29.134341,Manifacutred_goods,Vietnam_Soc_Rep
N4,Electric_Machinery_And_Equipme,Na,11191,NA,0.000612,Manifacutred_goods,Iraq
N4,Electric_Machinery_And_Equipme,Na,11301,NA,0.087875,Manifacutred_goods,Oman
N4,Electric_Machinery_And_Equipme,Na,11351,NA,0.244827,Manifacutred_goods,Saudi_Arab
N4,Electric_Machinery_And_Equipme,Na,11419,NA,19.82027,Manifacutred_goods,U_Arab_Emts
N4,Electric_Machinery_And_Equipme,Na,13147,NA,550.490182,Manifacutred_goods,Germany
N4,Electric_Machinery_And_Equipme,Na,13421,NA,274.706251,Manifacutred_goods,U_K
N4,Electric_Machinery_And_Equipme,Na,14389,NA,81.352623,Manifacutred_goods,Switzerland
N5,Ic_Engines_And_Parts,Na,5423,NA,268.626524,Manifacutred_goods,U_S_A
N5,Ic_Engines_And_Parts,Na,10077,NA,176.180124,Manifacutred_goods,China_P_Rp
N5,Ic_Engines_And_Parts,Na,10179,NA,0.204259,Manifacutred_goods,Hong_Kong
N5,Ic_Engines_And_Parts,Na,10187,NA,7.737654,Manifacutred_goods,Indonesia
N5,Ic_Engines_And_Parts,Na,10189,NA,0.004303,Manifacutred_goods,Iran
N5,Ic_Engines_And_Parts,Na,10205,NA,277.314448,Manifacutred_goods,Japan
N5,Ic_Engines_And_Parts,Na,10217,NA,221.509636,Manifacutred_goods,Korea_Rp
N5,Ic_Engines_And_Parts,Na,10245,NA,0.076293,Manifacutred_goods,Malaysia
N5,Ic_Engines_And_Parts,Na,10437,NA,2.894284,Manifacutred_goods,Vietnam_Soc_Rep
N5,Ic_Engines_And_Parts,Na,11301,NA,0.050658,Manifacutred_goods,Oman
N5,Ic_Engines_And_Parts,Na,11351,NA,0.000616,Manifacutred_goods,Saudi_Arab
N5,Ic_Engines_And_Parts,Na,11419,NA,1.994402,Manifacutred_goods,U_Arab_Emts
N5,Ic_Engines_And_Parts,Na,13147,NA,195.090917,Manifacutred_goods,Germany
N5,Ic_Engines_And_Parts,Na,13421,NA,120.073407,Manifacutred_goods,U_K
N5,Ic_Engines_And_Parts,Na,14389,NA,2.023134,Manifacutred_goods,Switzerland
N6,Indl._Machnry_For_Dairy_Etc,Na,3291,NA,0.075678,Manifacutred_goods,Nigeria
N6,Indl._Machnry_For_Dairy_Etc,Na,5423,NA,594.488872,Manifacutred_goods,U_S_A
N6,Indl._Machnry_For_Dairy_Etc,Na,10077,NA,2866.595634,Manifacutred_goods,China_P_Rp
N6,Indl._Machnry_For_Dairy_Etc,Na,10179,NA,40.766191,Manifacutred_goods,Hong_Kong
N6,Indl._Machnry_For_Dairy_Etc,Na,10187,NA,29.322909,Manifacutred_goods,Indonesia
N6,Indl._Machnry_For_Dairy_Etc,Na,10189,NA,0.350755,Manifacutred_goods,Iran
N6,Indl._Machnry_For_Dairy_Etc,Na,10205,NA,951.028805,Manifacutred_goods,Japan
N6,Indl._Machnry_For_Dairy_Etc,Na,10217,NA,588.99844,Manifacutred_goods,Korea_Rp
N6,Indl._Machnry_For_Dairy_Etc,Na,10245,NA,75.188578,Manifacutred_goods,Malaysia
N6,Indl._Machnry_For_Dairy_Etc,Na,10437,NA,55.563371,Manifacutred_goods,Vietnam_Soc_Rep
N6,Indl._Machnry_For_Dairy_Etc,Na,11301,NA,0.223142,Manifacutred_goods,Oman
N6,Indl._Machnry_For_Dairy_Etc,Na,11351,NA,0.32086,Manifacutred_goods,Saudi_Arab
N6,Indl._Machnry_For_Dairy_Etc,Na,11419,NA,21.73326,Manifacutred_goods,U_Arab_Emts
N6,Indl._Machnry_For_Dairy_Etc,Na,13147,NA,1520.5278,Manifacutred_goods,Germany
N6,Indl._Machnry_For_Dairy_Etc,Na,13421,NA,179.927804,Manifacutred_goods,U_K
N6,Indl._Machnry_For_Dairy_Etc,Na,14389,NA,296.011129,Manifacutred_goods,Switzerland
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,3291,NA,0.020943,Manifacutred_goods,Nigeria
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,4005,NA,0.017321,Manifacutred_goods,Algeria
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,5423,NA,89.55135,Manifacutred_goods,U_S_A
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10077,NA,215.051835,Manifacutred_goods,China_P_Rp
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10179,NA,2.181563,Manifacutred_goods,Hong_Kong
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10187,NA,2.561959,Manifacutred_goods,Indonesia
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10189,NA,9.50E-05,Manifacutred_goods,Iran
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10205,NA,58.514745,Manifacutred_goods,Japan
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10217,NA,27.471357,Manifacutred_goods,Korea_Rp
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10245,NA,7.027547,Manifacutred_goods,Malaysia
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10437,NA,5.13802,Manifacutred_goods,Vietnam_Soc_Rep
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11301,NA,0.000407,Manifacutred_goods,Oman
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11351,NA,0.349118,Manifacutred_goods,Saudi_Arab
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11419,NA,2.693635,Manifacutred_goods,U_Arab_Emts
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13147,NA,140.353033,Manifacutred_goods,Germany
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13421,NA,23.556771,Manifacutred_goods,U_K
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,14389,NA,12.659887,Manifacutred_goods,Switzerland
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,3291,NA,0.000364,Manifacutred_goods,Nigeria
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,5423,NA,31.974521,Manifacutred_goods,U_S_A
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10077,NA,150.819656,Manifacutred_goods,China_P_Rp
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10179,NA,1.093213,Manifacutred_goods,Hong_Kong
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10187,NA,0.94844,Manifacutred_goods,Indonesia
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10205,NA,9.936046,Manifacutred_goods,Japan
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10217,NA,70.894872,Manifacutred_goods,Korea_Rp
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10245,NA,1.605135,Manifacutred_goods,Malaysia
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10437,NA,1.843902,Manifacutred_goods,Vietnam_Soc_Rep
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11301,NA,135.22763,Manifacutred_goods,Oman
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11351,NA,0.020108,Manifacutred_goods,Saudi_Arab
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11419,NA,0.29479,Manifacutred_goods,U_Arab_Emts
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13147,NA,81.579662,Manifacutred_goods,Germany
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13421,NA,13.341883,Manifacutred_goods,U_K
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,14389,NA,6.621738,Manifacutred_goods,Switzerland
N9,Other_Construction_Machinery,Na,3291,NA,0.103564,Manifacutred_goods,Nigeria
N9,Other_Construction_Machinery,Na,5423,NA,218.001272,Manifacutred_goods,U_S_A
N9,Other_Construction_Machinery,Na,10077,NA,352.714229,Manifacutred_goods,China_P_Rp
N9,Other_Construction_Machinery,Na,10179,NA,0.167175,Manifacutred_goods,Hong_Kong
N9,Other_Construction_Machinery,Na,10187,NA,10.123152,Manifacutred_goods,Indonesia
N9,Other_Construction_Machinery,Na,10205,NA,136.099292,Manifacutred_goods,Japan
N9,Other_Construction_Machinery,Na,10217,NA,194.392221,Manifacutred_goods,Korea_Rp
N9,Other_Construction_Machinery,Na,10245,NA,9.745222,Manifacutred_goods,Malaysia
N9,Other_Construction_Machinery,Na,10437,NA,0.516752,Manifacutred_goods,Vietnam_Soc_Rep
N9,Other_Construction_Machinery,Na,11191,NA,0.525348,Manifacutred_goods,Iraq
N9,Other_Construction_Machinery,Na,11301,NA,0.060362,Manifacutred_goods,Oman
N9,Other_Construction_Machinery,Na,11351,NA,0.119812,Manifacutred_goods,Saudi_Arab
N9,Other_Construction_Machinery,Na,11419,NA,26.075676,Manifacutred_goods,U_Arab_Emts
N9,Other_Construction_Machinery,Na,13147,NA,157.95541,Manifacutred_goods,Germany
N9,Other_Construction_Machinery,Na,13421,NA,33.178004,Manifacutred_goods,U_K
N9,Other_Construction_Machinery,Na,14389,NA,7.115589,Manifacutred_goods,Switzerland
O1,Other_Misc._Engineering_Items,Na,3291,NA,0.012036,Manifacutred_goods,Nigeria
O1,Other_Misc._Engineering_Items,Na,5423,NA,208.781223,Manifacutred_goods,U_S_A
O1,Other_Misc._Engineering_Items,Na,10077,NA,751.063978,Manifacutred_goods,China_P_Rp
O1,Other_Misc._Engineering_Items,Na,10179,NA,79.450227,Manifacutred_goods,Hong_Kong
O1,Other_Misc._Engineering_Items,Na,10187,NA,14.552871,Manifacutred_goods,Indonesia
O1,Other_Misc._Engineering_Items,Na,10189,NA,0.000943,Manifacutred_goods,Iran
O1,Other_Misc._Engineering_Items,Na,10205,NA,214.091188,Manifacutred_goods,Japan
O1,Other_Misc._Engineering_Items,Na,10217,NA,164.236751,Manifacutred_goods,Korea_Rp
O1,Other_Misc._Engineering_Items,Na,10245,NA,36.832246,Manifacutred_goods,Malaysia
O1,Other_Misc._Engineering_Items,Na,10437,NA,12.072709,Manifacutred_goods,Vietnam_Soc_Rep
O1,Other_Misc._Engineering_Items,Na,11301,NA,0.260481,Manifacutred_goods,Oman
O1,Other_Misc._Engineering_Items,Na,11351,NA,6.818112,Manifacutred_goods,Saudi_Arab
O1,Other_Misc._Engineering_Items,Na,11419,NA,15.050934,Manifacutred_goods,U_Arab_Emts
O1,Other_Misc._Engineering_Items,Na,13147,NA,412.629959,Manifacutred_goods,Germany
O1,Other_Misc._Engineering_Items,Na,13421,NA,62.136816,Manifacutred_goods,U_K
O1,Other_Misc._Engineering_Items,Na,14389,NA,165.836793,Manifacutred_goods,Switzerland
O2,Prime_Mica_And_Mica_Products,Kgs,5423,129878,5.604729,Manifacutred_goods,U_S_A
O2,Prime_Mica_And_Mica_Products,Kgs,10077,5000562,85.752591,Manifacutred_goods,China_P_Rp
O2,Prime_Mica_And_Mica_Products,Kgs,10179,91941,4.516896,Manifacutred_goods,Hong_Kong
O2,Prime_Mica_And_Mica_Products,Kgs,10187,37755,1.373844,Manifacutred_goods,Indonesia
O2,Prime_Mica_And_Mica_Products,Kgs,10205,1031207,26.199153,Manifacutred_goods,Japan
O2,Prime_Mica_And_Mica_Products,Kgs,10217,718316,15.643664,Manifacutred_goods,Korea_Rp
O2,Prime_Mica_And_Mica_Products,Kgs,10245,230780,4.073044,Manifacutred_goods,Malaysia
O2,Prime_Mica_And_Mica_Products,Kgs,10437,4793,0.251626,Manifacutred_goods,Vietnam_Soc_Rep
O2,Prime_Mica_And_Mica_Products,Kgs,11419,1118,0.036906,Manifacutred_goods,U_Arab_Emts
O2,Prime_Mica_And_Mica_Products,Kgs,13147,146825,4.241535,Manifacutred_goods,Germany
O2,Prime_Mica_And_Mica_Products,Kgs,13421,43002,1.019061,Manifacutred_goods,U_K
O2,Prime_Mica_And_Mica_Products,Kgs,14389,72376,1.664275,Manifacutred_goods,Switzerland
O3,Pumps_Of_All_Types,Na,3291,NA,0.128517,Manifacutred_goods,Nigeria
O3,Pumps_Of_All_Types,Na,5423,NA,129.40279,Manifacutred_goods,U_S_A
O3,Pumps_Of_All_Types,Na,10077,NA,147.656584,Manifacutred_goods,China_P_Rp
O3,Pumps_Of_All_Types,Na,10179,NA,0.67592,Manifacutred_goods,Hong_Kong
O3,Pumps_Of_All_Types,Na,10187,NA,2.219814,Manifacutred_goods,Indonesia
O3,Pumps_Of_All_Types,Na,10189,NA,0.000284,Manifacutred_goods,Iran
O3,Pumps_Of_All_Types,Na,10205,NA,61.416944,Manifacutred_goods,Japan
O3,Pumps_Of_All_Types,Na,10217,NA,35.834618,Manifacutred_goods,Korea_Rp
O3,Pumps_Of_All_Types,Na,10245,NA,2.080775,Manifacutred_goods,Malaysia
O3,Pumps_Of_All_Types,Na,10437,NA,0.400823,Manifacutred_goods,Vietnam_Soc_Rep
O3,Pumps_Of_All_Types,Na,11301,NA,0.006825,Manifacutred_goods,Oman
O3,Pumps_Of_All_Types,Na,11351,NA,0.006986,Manifacutred_goods,Saudi_Arab
O3,Pumps_Of_All_Types,Na,11419,NA,10.215869,Manifacutred_goods,U_Arab_Emts
O3,Pumps_Of_All_Types,Na,13147,NA,149.488883,Manifacutred_goods,Germany
O3,Pumps_Of_All_Types,Na,13421,NA,27.939764,Manifacutred_goods,U_K
O3,Pumps_Of_All_Types,Na,14389,NA,7.607113,Manifacutred_goods,Switzerland
O4,"Aircraft,_Spacecraft_And_Parts",Na,5423,NA,1857.027899,Manifacutred_goods,U_S_A
O4,"Aircraft,_Spacecraft_And_Parts",Na,10077,NA,5.635011,Manifacutred_goods,China_P_Rp
O4,"Aircraft,_Spacecraft_And_Parts",Na,10179,NA,12.721,Manifacutred_goods,Hong_Kong
O4,"Aircraft,_Spacecraft_And_Parts",Na,10187,NA,2.604998,Manifacutred_goods,Indonesia
O4,"Aircraft,_Spacecraft_And_Parts",Na,10205,NA,7.005125,Manifacutred_goods,Japan
O4,"Aircraft,_Spacecraft_And_Parts",Na,10217,NA,8.175926,Manifacutred_goods,Korea_Rp
O4,"Aircraft,_Spacecraft_And_Parts",Na,10245,NA,127.08459,Manifacutred_goods,Malaysia
O4,"Aircraft,_Spacecraft_And_Parts",Na,10437,NA,0.046739,Manifacutred_goods,Vietnam_Soc_Rep
O4,"Aircraft,_Spacecraft_And_Parts",Na,11301,NA,0.010803,Manifacutred_goods,Oman
O4,"Aircraft,_Spacecraft_And_Parts",Na,11351,NA,808.346512,Manifacutred_goods,Saudi_Arab
O4,"Aircraft,_Spacecraft_And_Parts",Na,11419,NA,3.400527,Manifacutred_goods,U_Arab_Emts
O4,"Aircraft,_Spacecraft_And_Parts",Na,13147,NA,323.284707,Manifacutred_goods,Germany
O4,"Aircraft,_Spacecraft_And_Parts",Na,13421,NA,169.584006,Manifacutred_goods,U_K
O4,"Aircraft,_Spacecraft_And_Parts",Na,14389,NA,13.220701,Manifacutred_goods,Switzerland
O5,Motor_Vehicle/Cars,Nos,5423,543,14.639333,Manifacutred_goods,U_S_A
O5,Motor_Vehicle/Cars,Nos,10077,570,5.450505,Manifacutred_goods,China_P_Rp
O5,Motor_Vehicle/Cars,Nos,10179,20,0.001414,Manifacutred_goods,Hong_Kong
O5,Motor_Vehicle/Cars,Nos,10187,24,0.450211,Manifacutred_goods,Indonesia
O5,Motor_Vehicle/Cars,Nos,10189,5,0.065061,Manifacutred_goods,Iran
O5,Motor_Vehicle/Cars,Nos,10205,432,15.316645,Manifacutred_goods,Japan
O5,Motor_Vehicle/Cars,Nos,10217,86,1.09244,Manifacutred_goods,Korea_Rp
O5,Motor_Vehicle/Cars,Nos,10245,11,0.118979,Manifacutred_goods,Malaysia
O5,Motor_Vehicle/Cars,Nos,11419,27,1.631203,Manifacutred_goods,U_Arab_Emts
O5,Motor_Vehicle/Cars,Nos,13147,3035,90.909834,Manifacutred_goods,Germany
O5,Motor_Vehicle/Cars,Nos,13421,518,41.196961,Manifacutred_goods,U_K
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,3291,NA,0.001111,Manifacutred_goods,Nigeria
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,5423,NA,39.283559,Manifacutred_goods,U_S_A
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10077,NA,75.417719,Manifacutred_goods,China_P_Rp
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10179,NA,0.095246,Manifacutred_goods,Hong_Kong
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10205,NA,21.750567,Manifacutred_goods,Japan
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10217,NA,217.073906,Manifacutred_goods,Korea_Rp
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,10245,NA,0.152497,Manifacutred_goods,Malaysia
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,11301,NA,0.000948,Manifacutred_goods,Oman
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,11419,NA,1.727278,Manifacutred_goods,U_Arab_Emts
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,13147,NA,40.469052,Manifacutred_goods,Germany
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,13421,NA,4.683603,Manifacutred_goods,U_K
O6,"Railwy_Trnsprt_Equipmnts,_Prts",Na,14389,NA,0.903904,Manifacutred_goods,Switzerland
O7,"Ship,_Boat_And_Floating_Struct",Na,5423,NA,109.709769,Manifacutred_goods,U_S_A
O7,"Ship,_Boat_And_Floating_Struct",Na,10077,NA,1264.899928,Manifacutred_goods,China_P_Rp
O7,"Ship,_Boat_And_Floating_Struct",Na,10179,NA,23.701373,Manifacutred_goods,Hong_Kong
O7,"Ship,_Boat_And_Floating_Struct",Na,10187,NA,408.925166,Manifacutred_goods,Indonesia
O7,"Ship,_Boat_And_Floating_Struct",Na,10205,NA,419.725918,Manifacutred_goods,Japan
O7,"Ship,_Boat_And_Floating_Struct",Na,10217,NA,252.153195,Manifacutred_goods,Korea_Rp
O7,"Ship,_Boat_And_Floating_Struct",Na,10245,NA,133.216279,Manifacutred_goods,Malaysia
O7,"Ship,_Boat_And_Floating_Struct",Na,10437,NA,1.186994,Manifacutred_goods,Vietnam_Soc_Rep
O7,"Ship,_Boat_And_Floating_Struct",Na,11301,NA,0.155177,Manifacutred_goods,Oman
O7,"Ship,_Boat_And_Floating_Struct",Na,11419,NA,134.550041,Manifacutred_goods,U_Arab_Emts
