"","pc_code","pc_description","unit","country_code","country_name","quantity","value","pc_type"
"26307","N5","Ic Engines And Parts","Na",12195,"Israel",NA,0.002799,"Manifacutred_goods"
"26308","N5","Ic Engines And Parts","Na",12215,"Korea Dp Rp",NA,0.047941,"Manifacutred_goods"
"26309","N5","Ic Engines And Parts","Na",12247,"Maldives",NA,0.051615,"Manifacutred_goods"
"26310","N5","Ic Engines And Parts","Na",13019,"Austria",NA,3.219778,"Manifacutred_goods"
"26311","N5","Ic Engines And Parts","Na",13033,"Belgium",NA,1.29157,"Manifacutred_goods"
"26312","N5","Ic Engines And Parts","Na",13101,"Denmark",NA,1.729069,"Manifacutred_goods"
"26313","N5","Ic Engines And Parts","Na",13125,"Finland",NA,3.326879,"Manifacutred_goods"
"26314","N5","Ic Engines And Parts","Na",13129,"France",NA,22.249967,"Manifacutred_goods"
"26315","N5","Ic Engines And Parts","Na",13147,"Germany",NA,161.761011,"Manifacutred_goods"
"26316","N5","Ic Engines And Parts","Na",13155,"Greece",NA,0.006763,"Manifacutred_goods"
"26317","N5","Ic Engines And Parts","Na",13193,"Ireland",NA,0.016682,"Manifacutred_goods"
"26318","N5","Ic Engines And Parts","Na",13197,"Italy",NA,40.496256,"Manifacutred_goods"
"26319","N5","Ic Engines And Parts","Na",13235,"Luxembourg",NA,0.001765,"Manifacutred_goods"
"26320","N5","Ic Engines And Parts","Na",13275,"Netherland",NA,2.926741,"Manifacutred_goods"
"26321","N5","Ic Engines And Parts","Na",13327,"Portugal",NA,0.63268,"Manifacutred_goods"
"26322","N5","Ic Engines And Parts","Na",13346,"San Marino",NA,0.000697,"Manifacutred_goods"
"26323","N5","Ic Engines And Parts","Na",13367,"Spain",NA,26.827126,"Manifacutred_goods"
"26324","N5","Ic Engines And Parts","Na",13387,"Sweden",NA,35.32702,"Manifacutred_goods"
"26325","N5","Ic Engines And Parts","Na",13421,"U K",NA,94.549212,"Manifacutred_goods"
"26326","N5","Ic Engines And Parts","Na",14297,"Norway",NA,0.265832,"Manifacutred_goods"
"26327","N5","Ic Engines And Parts","Na",14389,"Switzerland",NA,1.640753,"Manifacutred_goods"
"26328","N5","Ic Engines And Parts","Na",15040,"Bosnia-Hrzgovin",NA,0.038776,"Manifacutred_goods"
"26329","N5","Ic Engines And Parts","Na",15049,"Bulgaria",NA,0.00708,"Manifacutred_goods"
"26330","N5","Ic Engines And Parts","Na",15098,"Czech Republic",NA,60.236705,"Manifacutred_goods"
"26331","N5","Ic Engines And Parts","Na",15114,"Estonia",NA,0.002114,"Manifacutred_goods"
"26332","N5","Ic Engines And Parts","Na",15181,"Hungary",NA,17.32927,"Manifacutred_goods"
"26333","N5","Ic Engines And Parts","Na",15224,"Latvia",NA,0.000936,"Manifacutred_goods"
"26334","N5","Ic Engines And Parts","Na",15325,"Poland",NA,4.840424,"Manifacutred_goods"
"26335","N5","Ic Engines And Parts","Na",15343,"Romania",NA,59.403364,"Manifacutred_goods"
"26336","N5","Ic Engines And Parts","Na",15344,"Russia",NA,0.8512,"Manifacutred_goods"
"26337","N5","Ic Engines And Parts","Na",15352,"Serbia",NA,0.000178,"Manifacutred_goods"
"26338","N5","Ic Engines And Parts","Na",15358,"Slovak Rep",NA,3.22964,"Manifacutred_goods"
"26339","N5","Ic Engines And Parts","Na",15360,"Slovenia",NA,0.765183,"Manifacutred_goods"
"26340","N5","Ic Engines And Parts","Na",15422,"Ukraine",NA,0.000471,"Manifacutred_goods"
"26341","N5","Ic Engines And Parts","Na",16251,"Malta",NA,0.152097,"Manifacutred_goods"
"26342","N5","Ic Engines And Parts","Na",16409,"Turkey",NA,18.203287,"Manifacutred_goods"
"26343","N6","Indl. Machnry For Dairy Etc","Na",599,"Unspecified",NA,2.261625,"Manifacutred_goods"
"26344","N6","Indl. Machnry For Dairy Etc","Na",1213,"Kenya",NA,0.140995,"Manifacutred_goods"
"26345","N6","Indl. Machnry For Dairy Etc","Na",1395,"Tanzania Rep",NA,0.002311,"Manifacutred_goods"
"26346","N6","Indl. Machnry For Dairy Etc","Na",1417,"Uganda",NA,0.055296,"Manifacutred_goods"
"26347","N6","Indl. Machnry For Dairy Etc","Na",2087,"Congo P Rep",NA,0.042179,"Manifacutred_goods"
"26348","N6","Indl. Machnry For Dairy Etc","Na",2257,"Mauritius",NA,0.059191,"Manifacutred_goods"
"26349","N6","Indl. Machnry For Dairy Etc","Na",3102,"Djibouti",NA,0.295084,"Manifacutred_goods"
"26350","N6","Indl. Machnry For Dairy Etc","Na",3115,"Ethiopia",NA,0.000911,"Manifacutred_goods"
"26351","N6","Indl. Machnry For Dairy Etc","Na",3149,"Ghana",NA,0.081217,"Manifacutred_goods"
"26352","N6","Indl. Machnry For Dairy Etc","Na",3267,"Mozambique",NA,0.02584,"Manifacutred_goods"
"26353","N6","Indl. Machnry For Dairy Etc","Na",3291,"Nigeria",NA,0.303627,"Manifacutred_goods"
"26354","N6","Indl. Machnry For Dairy Etc","Na",3339,"Reunion",NA,0.191663,"Manifacutred_goods"
"26355","N6","Indl. Machnry For Dairy Etc","Na",3355,"Seychelles",NA,0.007564,"Manifacutred_goods"
"26356","N6","Indl. Machnry For Dairy Etc","Na",3385,"Swaziland",NA,2.39572,"Manifacutred_goods"
"26357","N6","Indl. Machnry For Dairy Etc","Na",3461,"Zambia",NA,0.000918,"Manifacutred_goods"
"26358","N6","Indl. Machnry For Dairy Etc","Na",4005,"Algeria",NA,0.103564,"Manifacutred_goods"
"26359","N6","Indl. Machnry For Dairy Etc","Na",4111,"Egypt A Rp",NA,0.547518,"Manifacutred_goods"
"26360","N6","Indl. Machnry For Dairy Etc","Na",4265,"Morocco",NA,0.008661,"Manifacutred_goods"
"26361","N6","Indl. Machnry For Dairy Etc","Na",4365,"South Africa",NA,17.046276,"Manifacutred_goods"
"26362","N6","Indl. Machnry For Dairy Etc","Na",4381,"Sudan",NA,0.095361,"Manifacutred_goods"
"26363","N6","Indl. Machnry For Dairy Etc","Na",4407,"Tunisia",NA,0.21067,"Manifacutred_goods"
"26364","N6","Indl. Machnry For Dairy Etc","Na",4463,"Zimbabwe",NA,0.000152,"Manifacutred_goods"
"26365","N6","Indl. Machnry For Dairy Etc","Na",5059,"Canada",NA,72.853559,"Manifacutred_goods"
"26366","N6","Indl. Machnry For Dairy Etc","Na",5423,"U S A",NA,500.980747,"Manifacutred_goods"
"26367","N6","Indl. Machnry For Dairy Etc","Na",5424,"Us Minor Outlying Islands",NA,0.012633,"Manifacutred_goods"
"26368","N6","Indl. Machnry For Dairy Etc","Na",6015,"Argentina",NA,0.469702,"Manifacutred_goods"
"26369","N6","Indl. Machnry For Dairy Etc","Na",6039,"Bolivia",NA,0.006929,"Manifacutred_goods"
"26370","N6","Indl. Machnry For Dairy Etc","Na",6043,"Brazil",NA,11.301906,"Manifacutred_goods"
"26371","N6","Indl. Machnry For Dairy Etc","Na",6073,"Chile",NA,1.094699,"Manifacutred_goods"
"26372","N6","Indl. Machnry For Dairy Etc","Na",6083,"Colombia",NA,0.539919,"Manifacutred_goods"
"26373","N6","Indl. Machnry For Dairy Etc","Na",6319,"Peru",NA,0.004393,"Manifacutred_goods"
"26374","N6","Indl. Machnry For Dairy Etc","Na",6427,"Uruguay",NA,0.110269,"Manifacutred_goods"
"26375","N6","Indl. Machnry For Dairy Etc","Na",7031,"Belize",NA,0.003547,"Manifacutred_goods"
"26376","N6","Indl. Machnry For Dairy Etc","Na",7203,"Jamaica",NA,0.007022,"Manifacutred_goods"
"26377","N6","Indl. Machnry For Dairy Etc","Na",8091,"Costa Rica",NA,0.023696,"Manifacutred_goods"
"26378","N6","Indl. Machnry For Dairy Etc","Na",8113,"El Salvador",NA,6.3e-05,"Manifacutred_goods"
"26379","N6","Indl. Machnry For Dairy Etc","Na",8165,"Guatemala",NA,0.001242,"Manifacutred_goods"
"26380","N6","Indl. Machnry For Dairy Etc","Na",8177,"Honduras",NA,0.057949,"Manifacutred_goods"
"26381","N6","Indl. Machnry For Dairy Etc","Na",8287,"Nicaragua",NA,0.001279,"Manifacutred_goods"
"26382","N6","Indl. Machnry For Dairy Etc","Na",9045,"Br Virgn Is",NA,0.032532,"Manifacutred_goods"
"26383","N6","Indl. Machnry For Dairy Etc","Na",9103,"Dominic Rep",NA,0.000588,"Manifacutred_goods"
"26384","N6","Indl. Machnry For Dairy Etc","Na",9259,"Mexico",NA,8.727909,"Manifacutred_goods"
"26385","N6","Indl. Machnry For Dairy Etc","Na",9277,"Netherlandantil",NA,3.261053,"Manifacutred_goods"
"26386","N6","Indl. Machnry For Dairy Etc","Na",9331,"Puerto Rico",NA,0.015855,"Manifacutred_goods"
"26387","N6","Indl. Machnry For Dairy Etc","Na",9411,"Turks C Is",NA,0.015003,"Manifacutred_goods"
"26388","N6","Indl. Machnry For Dairy Etc","Na",10001,"Afghanistan",NA,0.000744,"Manifacutred_goods"
"26389","N6","Indl. Machnry For Dairy Etc","Na",10017,"Australia",NA,26.120207,"Manifacutred_goods"
"26390","N6","Indl. Machnry For Dairy Etc","Na",10027,"Bangladesh Pr",NA,0.467479,"Manifacutred_goods"
"26391","N6","Indl. Machnry For Dairy Etc","Na",10077,"China P Rp",NA,2841.622857,"Manifacutred_goods"
"26392","N6","Indl. Machnry For Dairy Etc","Na",10127,"Fiji Is",NA,0.003679,"Manifacutred_goods"
"26393","N6","Indl. Machnry For Dairy Etc","Na",10179,"Hong Kong",NA,29.122988,"Manifacutred_goods"
"26394","N6","Indl. Machnry For Dairy Etc","Na",10187,"Indonesia",NA,39.569089,"Manifacutred_goods"
"26395","N6","Indl. Machnry For Dairy Etc","Na",10189,"Iran",NA,1.303937,"Manifacutred_goods"
"26396","N6","Indl. Machnry For Dairy Etc","Na",10205,"Japan",NA,1050.65153,"Manifacutred_goods"
"26397","N6","Indl. Machnry For Dairy Etc","Na",10217,"Korea Rp",NA,454.335691,"Manifacutred_goods"
"26398","N6","Indl. Machnry For Dairy Etc","Na",10245,"Malaysia",NA,78.920863,"Manifacutred_goods"
"26399","N6","Indl. Machnry For Dairy Etc","Na",10258,"Myanmar",NA,0.072479,"Manifacutred_goods"
"26400","N6","Indl. Machnry For Dairy Etc","Na",10273,"Nepal",NA,0.398693,"Manifacutred_goods"
"26401","N6","Indl. Machnry For Dairy Etc","Na",10285,"New Zealand",NA,2.221059,"Manifacutred_goods"
"26402","N6","Indl. Machnry For Dairy Etc","Na",10309,"Pakistan Ir",NA,0.181265,"Manifacutred_goods"
"26403","N6","Indl. Machnry For Dairy Etc","Na",10323,"Philippines",NA,2.224825,"Manifacutred_goods"
"26404","N6","Indl. Machnry For Dairy Etc","Na",10359,"Singapore",NA,90.241179,"Manifacutred_goods"
"26405","N6","Indl. Machnry For Dairy Etc","Na",10369,"Sri Lanka Dsr",NA,3.412617,"Manifacutred_goods"
"26406","N6","Indl. Machnry For Dairy Etc","Na",10397,"Thailand",NA,134.128491,"Manifacutred_goods"
"26407","N6","Indl. Machnry For Dairy Etc","Na",10437,"Vietnam Soc Rep",NA,43.029371,"Manifacutred_goods"
"26408","N6","Indl. Machnry For Dairy Etc","Na",11025,"Baharain Is",NA,2.203226,"Manifacutred_goods"
"26409","N6","Indl. Machnry For Dairy Etc","Na",11191,"Iraq",NA,0.003271,"Manifacutred_goods"
"26410","N6","Indl. Machnry For Dairy Etc","Na",11207,"Jordan",NA,0.004136,"Manifacutred_goods"
"26411","N6","Indl. Machnry For Dairy Etc","Na",11219,"Kuwait",NA,0.491455,"Manifacutred_goods"
"26412","N6","Indl. Machnry For Dairy Etc","Na",11225,"Lebanon",NA,0.00044,"Manifacutred_goods"
"26413","N6","Indl. Machnry For Dairy Etc","Na",11301,"Oman",NA,0.141021,"Manifacutred_goods"
"26414","N6","Indl. Machnry For Dairy Etc","Na",11335,"Qatar",NA,0.226219,"Manifacutred_goods"
"26415","N6","Indl. Machnry For Dairy Etc","Na",11351,"Saudi Arab",NA,2.353234,"Manifacutred_goods"
"26416","N6","Indl. Machnry For Dairy Etc","Na",11419,"U Arab Emts",NA,19.28274,"Manifacutred_goods"
"26417","N6","Indl. Machnry For Dairy Etc","Na",12075,"Taiwan",NA,284.634731,"Manifacutred_goods"
"26418","N6","Indl. Machnry For Dairy Etc","Na",12131,"Fr Guiana",NA,0.035993,"Manifacutred_goods"
"26419","N6","Indl. Machnry For Dairy Etc","Na",12195,"Israel",NA,34.22752,"Manifacutred_goods"
"26420","N6","Indl. Machnry For Dairy Etc","Na",12215,"Korea Dp Rp",NA,7.095021,"Manifacutred_goods"
"26421","N6","Indl. Machnry For Dairy Etc","Na",12239,"Macao",NA,0.008696,"Manifacutred_goods"
"26422","N6","Indl. Machnry For Dairy Etc","Na",12247,"Maldives",NA,0.00615,"Manifacutred_goods"
"26423","N6","Indl. Machnry For Dairy Etc","Na",13019,"Austria",NA,74.67143,"Manifacutred_goods"
"26424","N6","Indl. Machnry For Dairy Etc","Na",13033,"Belgium",NA,133.742181,"Manifacutred_goods"
"26425","N6","Indl. Machnry For Dairy Etc","Na",13101,"Denmark",NA,45.16843,"Manifacutred_goods"
"26426","N6","Indl. Machnry For Dairy Etc","Na",13125,"Finland",NA,49.67327,"Manifacutred_goods"
"26427","N6","Indl. Machnry For Dairy Etc","Na",13129,"France",NA,141.634149,"Manifacutred_goods"
"26428","N6","Indl. Machnry For Dairy Etc","Na",13147,"Germany",NA,1527.597029,"Manifacutred_goods"
"26429","N6","Indl. Machnry For Dairy Etc","Na",13155,"Greece",NA,2.088363,"Manifacutred_goods"
"26430","N6","Indl. Machnry For Dairy Etc","Na",13193,"Ireland",NA,2.206904,"Manifacutred_goods"
"26431","N6","Indl. Machnry For Dairy Etc","Na",13197,"Italy",NA,715.254239,"Manifacutred_goods"
"26432","N6","Indl. Machnry For Dairy Etc","Na",13235,"Luxembourg",NA,12.850727,"Manifacutred_goods"
"26433","N6","Indl. Machnry For Dairy Etc","Na",13275,"Netherland",NA,74.951823,"Manifacutred_goods"
"26434","N6","Indl. Machnry For Dairy Etc","Na",13327,"Portugal",NA,8.823623,"Manifacutred_goods"
"26435","N6","Indl. Machnry For Dairy Etc","Na",13346,"San Marino",NA,0.028825,"Manifacutred_goods"
"26436","N6","Indl. Machnry For Dairy Etc","Na",13367,"Spain",NA,78.587481,"Manifacutred_goods"
"26437","N6","Indl. Machnry For Dairy Etc","Na",13387,"Sweden",NA,78.57964,"Manifacutred_goods"
"26438","N6","Indl. Machnry For Dairy Etc","Na",13421,"U K",NA,144.996885,"Manifacutred_goods"
"26439","N6","Indl. Machnry For Dairy Etc","Na",14297,"Norway",NA,3.129019,"Manifacutred_goods"
"26440","N6","Indl. Machnry For Dairy Etc","Na",14389,"Switzerland",NA,257.627864,"Manifacutred_goods"
"26441","N6","Indl. Machnry For Dairy Etc","Na",15016,"Armenia",NA,0.025166,"Manifacutred_goods"
"26442","N6","Indl. Machnry For Dairy Etc","Na",15040,"Bosnia-Hrzgovin",NA,0.035694,"Manifacutred_goods"
"26443","N6","Indl. Machnry For Dairy Etc","Na",15049,"Bulgaria",NA,9.043338,"Manifacutred_goods"
"26444","N6","Indl. Machnry For Dairy Etc","Na",15055,"Belarus",NA,0.752436,"Manifacutred_goods"
"26445","N6","Indl. Machnry For Dairy Etc","Na",15092,"Croatia",NA,4.800197,"Manifacutred_goods"
"26446","N6","Indl. Machnry For Dairy Etc","Na",15098,"Czech Republic",NA,62.864225,"Manifacutred_goods"
"26447","N6","Indl. Machnry For Dairy Etc","Na",15114,"Estonia",NA,1.064315,"Manifacutred_goods"
"26448","N6","Indl. Machnry For Dairy Etc","Na",15145,"Georgia",NA,0.048331,"Manifacutred_goods"
"26449","N6","Indl. Machnry For Dairy Etc","Na",15181,"Hungary",NA,6.840441,"Manifacutred_goods"
"26450","N6","Indl. Machnry For Dairy Etc","Na",15212,"Kazakhstan",NA,0.00027,"Manifacutred_goods"
"26451","N6","Indl. Machnry For Dairy Etc","Na",15224,"Latvia",NA,0.382669,"Manifacutred_goods"
"26452","N6","Indl. Machnry For Dairy Etc","Na",15234,"Lithuania",NA,0.552317,"Manifacutred_goods"
"26453","N6","Indl. Machnry For Dairy Etc","Na",15240,"Macedonia",NA,0.001735,"Manifacutred_goods"
"26454","N6","Indl. Machnry For Dairy Etc","Na",15325,"Poland",NA,13.576835,"Manifacutred_goods"
"26455","N6","Indl. Machnry For Dairy Etc","Na",15343,"Romania",NA,17.507365,"Manifacutred_goods"
"26456","N6","Indl. Machnry For Dairy Etc","Na",15344,"Russia",NA,60.670849,"Manifacutred_goods"
"26457","N6","Indl. Machnry For Dairy Etc","Na",15352,"Serbia",NA,0.385495,"Manifacutred_goods"
"26458","N6","Indl. Machnry For Dairy Etc","Na",15356,"Montenegro",NA,0.000115,"Manifacutred_goods"
"26459","N6","Indl. Machnry For Dairy Etc","Na",15358,"Slovak Rep",NA,19.654392,"Manifacutred_goods"
"26460","N6","Indl. Machnry For Dairy Etc","Na",15360,"Slovenia",NA,4.267292,"Manifacutred_goods"
"26461","N6","Indl. Machnry For Dairy Etc","Na",15422,"Ukraine",NA,4.724385,"Manifacutred_goods"
"26462","N6","Indl. Machnry For Dairy Etc","Na",15430,"Uzbekistan",NA,0.079597,"Manifacutred_goods"
"26463","N6","Indl. Machnry For Dairy Etc","Na",16095,"Cyprus",NA,1.156967,"Manifacutred_goods"
"26464","N6","Indl. Machnry For Dairy Etc","Na",16251,"Malta",NA,0.209108,"Manifacutred_goods"
"26465","N6","Indl. Machnry For Dairy Etc","Na",16409,"Turkey",NA,45.489326,"Manifacutred_goods"
"26466","N7","Atm, Injctng Mlding Mchnry Etc","Na",599,"Unspecified",NA,0.395517,"Manifacutred_goods"
"26467","N7","Atm, Injctng Mlding Mchnry Etc","Na",1213,"Kenya",NA,0.000543,"Manifacutred_goods"
"26468","N7","Atm, Injctng Mlding Mchnry Etc","Na",1417,"Uganda",NA,9.8e-05,"Manifacutred_goods"
"26469","N7","Atm, Injctng Mlding Mchnry Etc","Na",2241,"Madagascar",NA,0.001029,"Manifacutred_goods"
"26470","N7","Atm, Injctng Mlding Mchnry Etc","Na",2257,"Mauritius",NA,0.001423,"Manifacutred_goods"
"26471","N7","Atm, Injctng Mlding Mchnry Etc","Na",3011,"Angola",NA,0.02265,"Manifacutred_goods"
"26472","N7","Atm, Injctng Mlding Mchnry Etc","Na",3149,"Ghana",NA,0.005088,"Manifacutred_goods"
"26473","N7","Atm, Injctng Mlding Mchnry Etc","Na",3291,"Nigeria",NA,0.018102,"Manifacutred_goods"
"26474","N7","Atm, Injctng Mlding Mchnry Etc","Na",3339,"Reunion",NA,0.002248,"Manifacutred_goods"
"26475","N7","Atm, Injctng Mlding Mchnry Etc","Na",3355,"Seychelles",NA,0.000185,"Manifacutred_goods"
"26476","N7","Atm, Injctng Mlding Mchnry Etc","Na",3385,"Swaziland",NA,0.014917,"Manifacutred_goods"
"26477","N7","Atm, Injctng Mlding Mchnry Etc","Na",4005,"Algeria",NA,0.000133,"Manifacutred_goods"
"26478","N7","Atm, Injctng Mlding Mchnry Etc","Na",4111,"Egypt A Rp",NA,0.039706,"Manifacutred_goods"
"26479","N7","Atm, Injctng Mlding Mchnry Etc","Na",4265,"Morocco",NA,0.000355,"Manifacutred_goods"
"26480","N7","Atm, Injctng Mlding Mchnry Etc","Na",4365,"South Africa",NA,1.673745,"Manifacutred_goods"
"26481","N7","Atm, Injctng Mlding Mchnry Etc","Na",4407,"Tunisia",NA,0.000142,"Manifacutred_goods"
"26482","N7","Atm, Injctng Mlding Mchnry Etc","Na",4463,"Zimbabwe",NA,0.002328,"Manifacutred_goods"
"26483","N7","Atm, Injctng Mlding Mchnry Etc","Na",5059,"Canada",NA,3.708875,"Manifacutred_goods"
"26484","N7","Atm, Injctng Mlding Mchnry Etc","Na",5423,"U S A",NA,90.55683,"Manifacutred_goods"
"26485","N7","Atm, Injctng Mlding Mchnry Etc","Na",6015,"Argentina",NA,0.029002,"Manifacutred_goods"
"26486","N7","Atm, Injctng Mlding Mchnry Etc","Na",6043,"Brazil",NA,2.720103,"Manifacutred_goods"
"26487","N7","Atm, Injctng Mlding Mchnry Etc","Na",6073,"Chile",NA,0.000889,"Manifacutred_goods"
"26488","N7","Atm, Injctng Mlding Mchnry Etc","Na",6319,"Peru",NA,0.001426,"Manifacutred_goods"
"26489","N7","Atm, Injctng Mlding Mchnry Etc","Na",6427,"Uruguay",NA,0.162862,"Manifacutred_goods"
"26490","N7","Atm, Injctng Mlding Mchnry Etc","Na",8091,"Costa Rica",NA,0.025481,"Manifacutred_goods"
"26491","N7","Atm, Injctng Mlding Mchnry Etc","Na",8177,"Honduras",NA,0.011377,"Manifacutred_goods"
"26492","N7","Atm, Injctng Mlding Mchnry Etc","Na",9175,"Haiti",NA,0.0243,"Manifacutred_goods"
"26493","N7","Atm, Injctng Mlding Mchnry Etc","Na",9259,"Mexico",NA,0.871518,"Manifacutred_goods"
"26494","N7","Atm, Injctng Mlding Mchnry Etc","Na",9277,"Netherlandantil",NA,0.18606,"Manifacutred_goods"
"26495","N7","Atm, Injctng Mlding Mchnry Etc","Na",10017,"Australia",NA,2.162878,"Manifacutred_goods"
"26496","N7","Atm, Injctng Mlding Mchnry Etc","Na",10027,"Bangladesh Pr",NA,0.058676,"Manifacutred_goods"
"26497","N7","Atm, Injctng Mlding Mchnry Etc","Na",10077,"China P Rp",NA,239.688303,"Manifacutred_goods"
"26498","N7","Atm, Injctng Mlding Mchnry Etc","Na",10179,"Hong Kong",NA,1.847513,"Manifacutred_goods"
"26499","N7","Atm, Injctng Mlding Mchnry Etc","Na",10187,"Indonesia",NA,2.356314,"Manifacutred_goods"
"26500","N7","Atm, Injctng Mlding Mchnry Etc","Na",10205,"Japan",NA,69.667651,"Manifacutred_goods"
"26501","N7","Atm, Injctng Mlding Mchnry Etc","Na",10217,"Korea Rp",NA,26.615777,"Manifacutred_goods"
"26502","N7","Atm, Injctng Mlding Mchnry Etc","Na",10245,"Malaysia",NA,3.851113,"Manifacutred_goods"
"26503","N7","Atm, Injctng Mlding Mchnry Etc","Na",10273,"Nepal",NA,0.005728,"Manifacutred_goods"
"26504","N7","Atm, Injctng Mlding Mchnry Etc","Na",10285,"New Zealand",NA,1.208909,"Manifacutred_goods"
"26505","N7","Atm, Injctng Mlding Mchnry Etc","Na",10315,"Papua N Gna",NA,0.000103,"Manifacutred_goods"
"26506","N7","Atm, Injctng Mlding Mchnry Etc","Na",10323,"Philippines",NA,0.603913,"Manifacutred_goods"
"26507","N7","Atm, Injctng Mlding Mchnry Etc","Na",10359,"Singapore",NA,9.698139,"Manifacutred_goods"
"26508","N7","Atm, Injctng Mlding Mchnry Etc","Na",10369,"Sri Lanka Dsr",NA,0.086085,"Manifacutred_goods"
"26509","N7","Atm, Injctng Mlding Mchnry Etc","Na",10397,"Thailand",NA,5.348897,"Manifacutred_goods"
"26510","N7","Atm, Injctng Mlding Mchnry Etc","Na",10437,"Vietnam Soc Rep",NA,6.114105,"Manifacutred_goods"
"26511","N7","Atm, Injctng Mlding Mchnry Etc","Na",11207,"Jordan",NA,0.017798,"Manifacutred_goods"
"26512","N7","Atm, Injctng Mlding Mchnry Etc","Na",11219,"Kuwait",NA,0.009633,"Manifacutred_goods"
"26513","N7","Atm, Injctng Mlding Mchnry Etc","Na",11225,"Lebanon",NA,0.001202,"Manifacutred_goods"
"26514","N7","Atm, Injctng Mlding Mchnry Etc","Na",11301,"Oman",NA,0.003883,"Manifacutred_goods"
"26515","N7","Atm, Injctng Mlding Mchnry Etc","Na",11335,"Qatar",NA,0.002071,"Manifacutred_goods"
"26516","N7","Atm, Injctng Mlding Mchnry Etc","Na",11351,"Saudi Arab",NA,0.227831,"Manifacutred_goods"
"26517","N7","Atm, Injctng Mlding Mchnry Etc","Na",11419,"U Arab Emts",NA,1.88345,"Manifacutred_goods"
"26518","N7","Atm, Injctng Mlding Mchnry Etc","Na",12075,"Taiwan",NA,10.787264,"Manifacutred_goods"
"26519","N7","Atm, Injctng Mlding Mchnry Etc","Na",12195,"Israel",NA,0.704427,"Manifacutred_goods"
"26520","N7","Atm, Injctng Mlding Mchnry Etc","Na",12215,"Korea Dp Rp",NA,0.046664,"Manifacutred_goods"
"26521","N7","Atm, Injctng Mlding Mchnry Etc","Na",12239,"Macao",NA,0.008747,"Manifacutred_goods"
"26522","N7","Atm, Injctng Mlding Mchnry Etc","Na",13019,"Austria",NA,6.028059,"Manifacutred_goods"
"26523","N7","Atm, Injctng Mlding Mchnry Etc","Na",13033,"Belgium",NA,4.583616,"Manifacutred_goods"
"26524","N7","Atm, Injctng Mlding Mchnry Etc","Na",13101,"Denmark",NA,7.459975,"Manifacutred_goods"
"26525","N7","Atm, Injctng Mlding Mchnry Etc","Na",13125,"Finland",NA,11.559345,"Manifacutred_goods"
"26526","N7","Atm, Injctng Mlding Mchnry Etc","Na",13129,"France",NA,14.08149,"Manifacutred_goods"
"26527","N7","Atm, Injctng Mlding Mchnry Etc","Na",13147,"Germany",NA,133.082378,"Manifacutred_goods"
"26528","N7","Atm, Injctng Mlding Mchnry Etc","Na",13155,"Greece",NA,0.044396,"Manifacutred_goods"
"26529","N7","Atm, Injctng Mlding Mchnry Etc","Na",13193,"Ireland",NA,0.202329,"Manifacutred_goods"
"26530","N7","Atm, Injctng Mlding Mchnry Etc","Na",13197,"Italy",NA,73.869706,"Manifacutred_goods"
"26531","N7","Atm, Injctng Mlding Mchnry Etc","Na",13235,"Luxembourg",NA,0.739809,"Manifacutred_goods"
"26532","N7","Atm, Injctng Mlding Mchnry Etc","Na",13262,"Monaco",NA,0.006021,"Manifacutred_goods"
"26533","N7","Atm, Injctng Mlding Mchnry Etc","Na",13275,"Netherland",NA,10.189412,"Manifacutred_goods"
"26534","N7","Atm, Injctng Mlding Mchnry Etc","Na",13327,"Portugal",NA,0.682093,"Manifacutred_goods"
"26535","N7","Atm, Injctng Mlding Mchnry Etc","Na",13367,"Spain",NA,7.214116,"Manifacutred_goods"
"26536","N7","Atm, Injctng Mlding Mchnry Etc","Na",13387,"Sweden",NA,10.482982,"Manifacutred_goods"
"26537","N7","Atm, Injctng Mlding Mchnry Etc","Na",13421,"U K",NA,20.218436,"Manifacutred_goods"
"26538","N7","Atm, Injctng Mlding Mchnry Etc","Na",14297,"Norway",NA,0.295784,"Manifacutred_goods"
"26539","N7","Atm, Injctng Mlding Mchnry Etc","Na",14389,"Switzerland",NA,18.543163,"Manifacutred_goods"
"26540","N7","Atm, Injctng Mlding Mchnry Etc","Na",15049,"Bulgaria",NA,0.256224,"Manifacutred_goods"
"26541","N7","Atm, Injctng Mlding Mchnry Etc","Na",15055,"Belarus",NA,0.000133,"Manifacutred_goods"
"26542","N7","Atm, Injctng Mlding Mchnry Etc","Na",15092,"Croatia",NA,0.067347,"Manifacutred_goods"
"26543","N7","Atm, Injctng Mlding Mchnry Etc","Na",15098,"Czech Republic",NA,3.992458,"Manifacutred_goods"
"26544","N7","Atm, Injctng Mlding Mchnry Etc","Na",15114,"Estonia",NA,0.003733,"Manifacutred_goods"
"26545","N7","Atm, Injctng Mlding Mchnry Etc","Na",15181,"Hungary",NA,0.465284,"Manifacutred_goods"
"26546","N7","Atm, Injctng Mlding Mchnry Etc","Na",15212,"Kazakhstan",NA,0.002991,"Manifacutred_goods"
"26547","N7","Atm, Injctng Mlding Mchnry Etc","Na",15224,"Latvia",NA,0.002877,"Manifacutred_goods"
"26548","N7","Atm, Injctng Mlding Mchnry Etc","Na",15234,"Lithuania",NA,0.274647,"Manifacutred_goods"
"26549","N7","Atm, Injctng Mlding Mchnry Etc","Na",15325,"Poland",NA,2.97206,"Manifacutred_goods"
